-15.2806, 0.00119, -15.2806, 0.00106
-15.2758, 0.00119, -15.2758, 0.00106
-15.271, 0.00119, -15.271, 0.00106
-15.2672, 0.00119, -15.2672, 0.00106
-15.264, 0.00119, -15.264, 0.00106
-15.2605, 0.00119, -15.2605, 0.00106
-15.2562, 0.00119, -15.2562, 0.00106
-15.2527, 0.00119, -15.2527, 0.00106
-15.2473, 0.00119, -15.2473, 0.00106
-15.2444, 0.00119, -15.2444, 0.00106
-15.2422, 0.00119, -15.2422, 0.00106
-15.2387, 0.00119, -15.2387, 0.00106
-15.2357, 0.00119, -15.2357, 0.00106
-15.2312, 0.00119, -15.2312, 0.00106
-15.2267, 0.00119, -15.2267, 0.00106
-15.2238, 0.00119, -15.2238, 0.00106
-15.2189, 0.00119, -15.2189, 0.00106
-15.2148, 0.00119, -15.2148, 0.00106
-15.2123, 0.00119, -15.2123, 0.00106
-15.2091, 0.00119, -15.2091, 0.00106
-15.2029, 0.00119, -15.2029, 0.00106
-15.1977, 0.00119, -15.1977, 0.00106
-15.1947, 0.00119, -15.1947, 0.00106
-15.1919, 0.00119, -15.1919, 0.00106
-15.1882, 0.00119, -15.1882, 0.00106
-15.1832, 0.00119, -15.1832, 0.00106
-15.1807, 0.00119, -15.1807, 0.00106
-15.1785, 0.00119, -15.1785, 0.00106
-15.1742, 0.00119, -15.1742, 0.00106
-15.1694, 0.00119, -15.1694, 0.00106
-15.1662, 0.00119, -15.1662, 0.00106
-15.1615, 0.00119, -15.1615, 0.00106
-15.1571, 0.00119, -15.1571, 0.00106
-15.1542, 0.00119, -15.1542, 0.00106
-15.1506, 0.00119, -15.1506, 0.00106
-15.1467, 0.00119, -15.1467, 0.00106
-15.1429, 0.00119, -15.1429, 0.00106
-15.1371, 0.00119, -15.1371, 0.00106
-15.1341, 0.00119, -15.1341, 0.00106
-15.131, 0.00119, -15.131, 0.00106
-15.1282, 0.00119, -15.1282, 0.00106
-15.1262, 0.00119, -15.1262, 0.00106
-15.1199, 0.00119, -15.1199, 0.00106
-15.116, 0.00119, -15.116, 0.00106
-15.1116, 0.00119, -15.1116, 0.00106
-15.1071, 0.00119, -15.1071, 0.00106
-15.1055, 0.00119, -15.1055, 0.00106
-15.103, 0.00119, -15.103, 0.00106
-15.0977, 0.00119, -15.0977, 0.00106
-15.0929, 0.00119, -15.0929, 0.00106
-15.0899, 0.00119, -15.0899, 0.00106
-15.0859, 0.00119, -15.0859, 0.00106
-15.0806, 0.00119, -15.0806, 0.00106
-15.0773, 0.00119, -15.0773, 0.00106
-15.0743, 0.00119, -15.0743, 0.00106
-15.0714, 0.00119, -15.0714, 0.00106
-15.0682, 0.00119, -15.0682, 0.00106
-15.0636, 0.00119, -15.0636, 0.00106
-15.0595, 0.00119, -15.0595, 0.00106
-15.0563, 0.00119, -15.0563, 0.00106
-15.0516, 0.00118, -15.0516, 0.00106
-15.0464, 0.00119, -15.0464, 0.00106
-15.0431, 0.00119, -15.0431, 0.00106
-15.0409, 0.00119, -15.0409, 0.00106
-15.0381, 0.00119, -15.0381, 0.00106
-15.0332, 0.00119, -15.0332, 0.00106
-15.0288, 0.00119, -15.0288, 0.00106
-15.0252, 0.00118, -15.0252, 0.00106
-15.0215, 0.00119, -15.0215, 0.00106
-15.0183, 0.00119, -15.0183, 0.00106
-15.0147, 0.00119, -15.0147, 0.00106
-15.0104, 0.00119, -15.0104, 0.00106
-15.007, 0.00118, -15.007, 0.00106
-15.0044, 0.00119, -15.0044, 0.00106
-14.9996, 0.00119, -14.9996, 0.00106
-14.9945, 0.00119, -14.9945, 0.00106
-14.9915, 0.00119, -14.9915, 0.00106
-14.9879, 0.00119, -14.9879, 0.00106
-14.9843, 0.00119, -14.9843, 0.00106
-14.979, 0.00119, -14.979, 0.00106
-14.9754, 0.00119, -14.9754, 0.00106
-14.973, 0.00119, -14.973, 0.00106
-14.9698, 0.00119, -14.9698, 0.00106
-14.9649, 0.00118, -14.9649, 0.00106
-14.9616, 0.00118, -14.9616, 0.00106
-14.9583, 0.00119, -14.9583, 0.00106
-14.9555, 0.00119, -14.9555, 0.00106
-14.9515, 0.00118, -14.9515, 0.00106
-14.9462, 0.00119, -14.9462, 0.00106
-14.9414, 0.00119, -14.9414, 0.00106
-14.9379, 0.00119, -14.9379, 0.00106
-14.9334, 0.00118, -14.9334, 0.00106
-14.9301, 0.00118, -14.9301, 0.00106
-14.9269, 0.00119, -14.9269, 0.00106
-14.9224, 0.00119, -14.9224, 0.00106
-14.9191, 0.00118, -14.9191, 0.00106
-14.9154, 0.00118, -14.9154, 0.00106
-14.911, 0.00118, -14.911, 0.00106
-14.9083, 0.00118, -14.9083, 0.00106
-14.9021, 0.00118, -14.9021, 0.00106
-14.899, 0.00118, -14.899, 0.00106
-14.8968, 0.00118, -14.8968, 0.00106
-14.8926, 0.00118, -14.8926, 0.00106
-14.889, 0.00118, -14.889, 0.00106
-14.8854, 0.00118, -14.8854, 0.00106
-14.8812, 0.00118, -14.8812, 0.00106
-14.8786, 0.00118, -14.8786, 0.00106
-14.8743, 0.00118, -14.8743, 0.00106
-14.8686, 0.00118, -14.8686, 0.00106
-14.8661, 0.00118, -14.8661, 0.00106
-14.8645, 0.00118, -14.8645, 0.00106
-14.8603, 0.00118, -14.8603, 0.00106
-14.8557, 0.00118, -14.8557, 0.00106
-14.8504, 0.00118, -14.8504, 0.00106
-14.8449, 0.00118, -14.8449, 0.00106
-14.8437, 0.00118, -14.8437, 0.00106
-14.8404, 0.00118, -14.8404, 0.00106
-14.8356, 0.00118, -14.8356, 0.00106
-14.8319, 0.00118, -14.8319, 0.00106
-14.8287, 0.00118, -14.8287, 0.00106
-14.8265, 0.00118, -14.8265, 0.00106
-14.8246, 0.00118, -14.8246, 0.00106
-14.8207, 0.00118, -14.8207, 0.00106
-14.8167, 0.00118, -14.8167, 0.00106
-14.8112, 0.00118, -14.8112, 0.00106
-14.8047, 0.00118, -14.8047, 0.00106
-14.8014, 0.00118, -14.8014, 0.00106
-14.7995, 0.00118, -14.7995, 0.00106
-14.7951, 0.00118, -14.7951, 0.00106
-14.7914, 0.00118, -14.7914, 0.00106
-14.7879, 0.00118, -14.7879, 0.00106
-14.7833, 0.00118, -14.7833, 0.00106
-14.7782, 0.00118, -14.7782, 0.00106
-14.7758, 0.00118, -14.7758, 0.00106
-14.771, 0.00118, -14.771, 0.00106
-14.768, 0.00118, -14.768, 0.00106
-14.7651, 0.00118, -14.7651, 0.00106
-14.7611, 0.00118, -14.7611, 0.00106
-14.7566, 0.00118, -14.7566, 0.00106
-14.7531, 0.00118, -14.7531, 0.00106
-14.7505, 0.00118, -14.7505, 0.00106
-14.7446, 0.00118, -14.7446, 0.00106
-14.7419, 0.00118, -14.7419, 0.00106
-14.7397, 0.00118, -14.7397, 0.00106
-14.7346, 0.00118, -14.7346, 0.00106
-14.728, 0.00118, -14.728, 0.00106
-14.7247, 0.00118, -14.7247, 0.00106
-14.7234, 0.00118, -14.7234, 0.00106
-14.7159, 0.00118, -14.7159, 0.00106
-14.7086, 0.00118, -14.7086, 0.00106
-14.7037, 0.00118, -14.7037, 0.00106
-14.6988, 0.00118, -14.6988, 0.00106
-14.6926, 0.00118, -14.6926, 0.00106
-14.6863, 0.00118, -14.6863, 0.00106
-14.6775, 0.00118, -14.6775, 0.00106
-14.6696, 0.00118, -14.6696, 0.00106
-14.6637, 0.00118, -14.6637, 0.00106
-14.6564, 0.00118, -14.6564, 0.00106
-14.6486, 0.00118, -14.6486, 0.00106
-14.6415, 0.00118, -14.6415, 0.00106
-14.6339, 0.00118, -14.6339, 0.00106
-14.6256, 0.00118, -14.6256, 0.00106
-14.6172, 0.00118, -14.6172, 0.00106
-14.6123, 0.00118, -14.6123, 0.00106
-14.605, 0.00118, -14.605, 0.00105
-14.5971, 0.00118, -14.5971, 0.00105
-14.5902, 0.00118, -14.5902, 0.00105
-14.5831, 0.00118, -14.5831, 0.00106
-14.5758, 0.00118, -14.5758, 0.00106
-14.5666, 0.00118, -14.5666, 0.00106
-14.5593, 0.00118, -14.5593, 0.00106
-14.5533, 0.00118, -14.5533, 0.00105
-14.5452, 0.00118, -14.5452, 0.00106
-14.5377, 0.00118, -14.5377, 0.00106
-14.5311, 0.00118, -14.5311, 0.00106
-14.5212, 0.00118, -14.5212, 0.00105
-14.5126, 0.00118, -14.5126, 0.00106
-14.5069, 0.00118, -14.5069, 0.00106
-14.4996, 0.00118, -14.4996, 0.00105
-14.493, 0.00118, -14.493, 0.00105
-14.4849, 0.00118, -14.4849, 0.00105
-14.4773, 0.00118, -14.4773, 0.00106
-14.4696, 0.00118, -14.4696, 0.00105
-14.4631, 0.00118, -14.4631, 0.00105
-14.4569, 0.00118, -14.4569, 0.00105
-14.4486, 0.00118, -14.4486, 0.00105
-14.4398, 0.00119, -14.4398, 0.00108
-14.4336, 0.00119, -14.4336, 0.00108
-14.4275, 0.00118, -14.4275, 0.00106
-14.4181, 0.00118, -14.4181, 0.00105
-14.4106, 0.00118, -14.4106, 0.00105
-14.4043, 0.00118, -14.4043, 0.00105
-14.3961, 0.00118, -14.3961, 0.00105
-14.3897, 0.00118, -14.3897, 0.00105
-14.383, 0.00118, -14.383, 0.00105
-14.375, 0.00118, -14.375, 0.00105
-14.367, 0.00118, -14.367, 0.00105
-14.36, 0.00118, -14.36, 0.00105
-14.3528, 0.00118, -14.3528, 0.00105
-14.3436, 0.00118, -14.3436, 0.00105
-14.3378, 0.00118, -14.3378, 0.00105
-14.3314, 0.00118, -14.3314, 0.00105
-14.3237, 0.00119, -14.3237, 0.00109
-14.3154, 0.00119, -14.3154, 0.0011
-14.3065, 0.00118, -14.3065, 0.00106
-14.2993, 0.00118, -14.2993, 0.00106
-14.2925, 0.00118, -14.2925, 0.00105
-14.2842, 0.00118, -14.2842, 0.00105
-14.2787, 0.00118, -14.2787, 0.00105
-14.2718, 0.00118, -14.2718, 0.00105
-14.2639, 0.00118, -14.2639, 0.00105
-14.2546, 0.00118, -14.2546, 0.00105
-14.248, 0.00118, -14.248, 0.00105
-14.2419, 0.00118, -14.2419, 0.00105
-14.2353, 0.00118, -14.2353, 0.00105
-14.2269, 0.00118, -14.2269, 0.00105
-14.2185, 0.00118, -14.2185, 0.00105
-14.2116, 0.00118, -14.2116, 0.00105
-14.2056, 0.00118, -14.2056, 0.00105
-14.1978, 0.00118, -14.1978, 0.00105
-14.1881, 0.00118, -14.1881, 0.00105
-14.1792, 0.00118, -14.1792, 0.00105
-14.1723, 0.00118, -14.1723, 0.00105
-14.1671, 0.00118, -14.1671, 0.00105
-14.1609, 0.00118, -14.1609, 0.00105
-14.1511, 0.00118, -14.1511, 0.00105
-14.1437, 0.00118, -14.1437, 0.00105
-14.1382, 0.00118, -14.1382, 0.00105
-14.1307, 0.00118, -14.1307, 0.00105
-14.1246, 0.00118, -14.1246, 0.00105
-14.1166, 0.00118, -14.1166, 0.00105
-14.1079, 0.00118, -14.1079, 0.00105
-14.0993, 0.00118, -14.0993, 0.00105
-14.0912, 0.00118, -14.0912, 0.00105
-14.085, 0.00118, -14.085, 0.00105
-14.0771, 0.00118, -14.0771, 0.00105
-14.0705, 0.00118, -14.0705, 0.00105
-14.0638, 0.00118, -14.0638, 0.00105
-14.0547, 0.00118, -14.0547, 0.00105
-14.0477, 0.00117, -14.0477, 0.00105
-14.0435, 0.00117, -14.0435, 0.00105
-14.0356, 0.00117, -14.0356, 0.00105
-14.0268, 0.00117, -14.0268, 0.00105
-14.0209, 0.00117, -14.0209, 0.00105
-14.014, 0.00117, -14.014, 0.00105
-14.006, 0.00117, -14.006, 0.00105
-13.998, 0.00117, -13.998, 0.00105
-13.9896, 0.00117, -13.9896, 0.00105
-13.9815, 0.00117, -13.9815, 0.00105
-13.9739, 0.00117, -13.9739, 0.00105
-13.9679, 0.00117, -13.9679, 0.00105
-13.9609, 0.00117, -13.9609, 0.00105
-13.9539, 0.00117, -13.9539, 0.00105
-13.9461, 0.00117, -13.9461, 0.00105
-13.9377, 0.00117, -13.9377, 0.00105
-13.9308, 0.00117, -13.9308, 0.00105
-13.9231, 0.00117, -13.9231, 0.00105
-13.9167, 0.00117, -13.9167, 0.00105
-13.9091, 0.00117, -13.9091, 0.00105
-13.9001, 0.00117, -13.9001, 0.00105
-13.8927, 0.00117, -13.8927, 0.00105
-13.8871, 0.00117, -13.8871, 0.00105
-13.8789, 0.00117, -13.8789, 0.00105
-13.8708, 0.00117, -13.8708, 0.00105
-13.863, 0.00117, -13.863, 0.00105
-13.8561, 0.00117, -13.8561, 0.00105
-13.8505, 0.00117, -13.8505, 0.00105
-13.8428, 0.00117, -13.8428, 0.00105
-13.8349, 0.00117, -13.8349, 0.00105
-13.8282, 0.00117, -13.8282, 0.00105
-13.8198, 0.00117, -13.8198, 0.00105
-13.8103, 0.00117, -13.8103, 0.00105
-13.8029, 0.00117, -13.8029, 0.00105
-13.7967, 0.00117, -13.7967, 0.00105
-13.7886, 0.00117, -13.7886, 0.00105
-13.7805, 0.00117, -13.7805, 0.00105
-13.7748, 0.00117, -13.7748, 0.00105
-13.7682, 0.00117, -13.7682, 0.00105
-13.7604, 0.00117, -13.7604, 0.00105
-13.7523, 0.00117, -13.7523, 0.00105
-13.744, 0.00117, -13.744, 0.00105
-13.7376, 0.00117, -13.7376, 0.00105
-13.7305, 0.00117, -13.7305, 0.00105
-13.7225, 0.00117, -13.7225, 0.00105
-13.7166, 0.00117, -13.7166, 0.00105
-13.7078, 0.00117, -13.7078, 0.00105
-13.6999, 0.00117, -13.6999, 0.00105
-13.6924, 0.00117, -13.6924, 0.00105
-13.6861, 0.00117, -13.6861, 0.00105
-13.6797, 0.00117, -13.6797, 0.00105
-13.6717, 0.00117, -13.6717, 0.00105
-13.6627, 0.00117, -13.6627, 0.00105
-13.6563, 0.00117, -13.6563, 0.00105
-13.6498, 0.00117, -13.6498, 0.00105
-13.6429, 0.00117, -13.6429, 0.00105
-13.6354, 0.00117, -13.6354, 0.00105
-13.6266, 0.00117, -13.6266, 0.00104
-13.6212, 0.00117, -13.6212, 0.00104
-13.613, 0.00117, -13.613, 0.00105
-13.6055, 0.00117, -13.6055, 0.00105
-13.599, 0.00117, -13.599, 0.00105
-13.591, 0.00117, -13.591, 0.00105
-13.5817, 0.00117, -13.5817, 0.00105
-13.574, 0.00117, -13.574, 0.00105
-13.5687, 0.00117, -13.5687, 0.00105
-13.5617, 0.00117, -13.5617, 0.00105
-13.5531, 0.00117, -13.5531, 0.00105
-13.5462, 0.00117, -13.5462, 0.00105
-13.5412, 0.00117, -13.5412, 0.00104
-13.5334, 0.00117, -13.5334, 0.00104
-13.5234, 0.00117, -13.5234, 0.00104
-13.515, 0.00117, -13.515, 0.00105
-13.5095, 0.00117, -13.5095, 0.00105
-13.5031, 0.00117, -13.5031, 0.00104
-13.4965, 0.00117, -13.4965, 0.00104
-13.4896, 0.00117, -13.4896, 0.00104
-13.4803, 0.00117, -13.4803, 0.00105
-13.4729, 0.00117, -13.4729, 0.00105
-13.4652, 0.00117, -13.4652, 0.00105
-13.4567, 0.00117, -13.4567, 0.00104
-13.4488, 0.00117, -13.4488, 0.00104
-13.4427, 0.00117, -13.4427, 0.00105
-13.4368, 0.00117, -13.4368, 0.00104
-13.4289, 0.00117, -13.4289, 0.00104
-13.4215, 0.00117, -13.4215, 0.00104
-13.4126, 0.00117, -13.4126, 0.00104
-13.4052, 0.00117, -13.4052, 0.00104
-13.3982, 0.00117, -13.3982, 0.00104
-13.3911, 0.00117, -13.3911, 0.00104
-13.3835, 0.00117, -13.3835, 0.00104
-13.3759, 0.00117, -13.3759, 0.00104
-13.3687, 0.00117, -13.3687, 0.00104
-13.3611, 0.00117, -13.3611, 0.00104
-13.3538, 0.00117, -13.3538, 0.00104
-13.3472, 0.00117, -13.3472, 0.00104
-13.3383, 0.00117, -13.3383, 0.00104
-13.3307, 0.00117, -13.3307, 0.00104
-13.3252, 0.00117, -13.3252, 0.00104
-13.3165, 0.00117, -13.3165, 0.00104
-13.3086, 0.00117, -13.3086, 0.00104
-13.3018, 0.00117, -13.3018, 0.00104
-13.2956, 0.00117, -13.2956, 0.00104
-13.2889, 0.00117, -13.2889, 0.00104
-13.2804, 0.00117, -13.2804, 0.00104
-13.2719, 0.00117, -13.2719, 0.00104
-13.2638, 0.00117, -13.2638, 0.00104
-13.2578, 0.00117, -13.2578, 0.00104
-13.2519, 0.00117, -13.2519, 0.00104
-13.2427, 0.00117, -13.2427, 0.00104
-13.2361, 0.00117, -13.2361, 0.00104
-13.2308, 0.00117, -13.2308, 0.00104
-13.2225, 0.00117, -13.2225, 0.00104
-13.2148, 0.00117, -13.2148, 0.00104
-13.2057, 0.00117, -13.2057, 0.00104
-13.1984, 0.00117, -13.1984, 0.00104
-13.1915, 0.00117, -13.1915, 0.00104
-13.1833, 0.00117, -13.1833, 0.00104
-13.1771, 0.00117, -13.1771, 0.00104
-13.1702, 0.00117, -13.1702, 0.00104
-13.1625, 0.00117, -13.1625, 0.00104
-13.1553, 0.00117, -13.1553, 0.00104
-13.147, 0.00117, -13.147, 0.00104
-13.1395, 0.00116, -13.1395, 0.00104
-13.1334, 0.00117, -13.1334, 0.00104
-13.1261, 0.00117, -13.1261, 0.00104
-13.1187, 0.00116, -13.1187, 0.00104
-13.1111, 0.00117, -13.1111, 0.00104
-13.103, 0.00116, -13.103, 0.00104
-13.0944, 0.00116, -13.0944, 0.00104
-13.088, 0.00116, -13.088, 0.00104
-13.0808, 0.00116, -13.0808, 0.00104
-13.0727, 0.00116, -13.0727, 0.00104
-13.0661, 0.00116, -13.0661, 0.00104
-13.0587, 0.00116, -13.0587, 0.00104
-13.0512, 0.00116, -13.0512, 0.00104
-13.0455, 0.00116, -13.0455, 0.00104
-13.0373, 0.00116, -13.0373, 0.00104
-13.0307, 0.00116, -13.0307, 0.00104
-13.0228, 0.00116, -13.0228, 0.00104
-13.0149, 0.00116, -13.0149, 0.00104
-13.0068, 0.00116, -13.0068, 0.00104
-12.9999, 0.00116, -12.9999, 0.00104
-12.9944, 0.00116, -12.9944, 0.00104
-12.9867, 0.00116, -12.9867, 0.00104
-12.98, 0.00116, -12.98, 0.00104
-12.9732, 0.00116, -12.9732, 0.00104
-12.9642, 0.00116, -12.9642, 0.00104
-12.9544, 0.00116, -12.9544, 0.00104
-12.9454, 0.00116, -12.9454, 0.00104
-12.9386, 0.00116, -12.9386, 0.00104
-12.9332, 0.00116, -12.9332, 0.00104
-12.9241, 0.00116, -12.9241, 0.00104
-12.9165, 0.00116, -12.9165, 0.00104
-12.9097, 0.00116, -12.9097, 0.00104
-12.9016, 0.00116, -12.9016, 0.00104
-12.8952, 0.00116, -12.8952, 0.00104
-12.8886, 0.00116, -12.8886, 0.00104
-12.8789, 0.00116, -12.8789, 0.00104
-12.8727, 0.00116, -12.8727, 0.00104
-12.8666, 0.00116, -12.8666, 0.00104
-12.8579, 0.00116, -12.8579, 0.00104
-12.851, 0.00116, -12.851, 0.00104
-12.8443, 0.00116, -12.8443, 0.00104
-12.836, 0.00116, -12.836, 0.00104
-12.8287, 0.00116, -12.8287, 0.00104
-12.8222, 0.00116, -12.8222, 0.00104
-12.8143, 0.00116, -12.8143, 0.00104
-12.8067, 0.00116, -12.8067, 0.00104
-12.7978, 0.00116, -12.7978, 0.00104
-12.7902, 0.00116, -12.7902, 0.00104
-12.7851, 0.00116, -12.7851, 0.00104
-12.7797, 0.00116, -12.7797, 0.00104
-12.7713, 0.00116, -12.7713, 0.00104
-12.7632, 0.00116, -12.7632, 0.00104
-12.755, 0.00116, -12.755, 0.00104
-12.7485, 0.00116, -12.7485, 0.00104
-12.7418, 0.00116, -12.7418, 0.00104
-12.7326, 0.00116, -12.7326, 0.00104
-12.7242, 0.00116, -12.7242, 0.00103
-12.7182, 0.00116, -12.7182, 0.00104
-12.7109, 0.00116, -12.7109, 0.00104
-12.7028, 0.00116, -12.7028, 0.00104
-12.6973, 0.00116, -12.6973, 0.00104
-12.6893, 0.00116, -12.6893, 0.00104
-12.6815, 0.00116, -12.6815, 0.00104
-12.6748, 0.00116, -12.6748, 0.00104
-12.6676, 0.00116, -12.6676, 0.00104
-12.6611, 0.00116, -12.6611, 0.00104
-12.653, 0.00116, -12.653, 0.00104
-12.6456, 0.00116, -12.6456, 0.00104
-12.6374, 0.00116, -12.6374, 0.00103
-12.6291, 0.00116, -12.6291, 0.00103
-12.6209, 0.00116, -12.6209, 0.00103
-12.6135, 0.00116, -12.6135, 0.00103
-12.6064, 0.00116, -12.6064, 0.00103
-12.6001, 0.00116, -12.6001, 0.00103
-12.5936, 0.00116, -12.5936, 0.00103
-12.5865, 0.00116, -12.5865, 0.00103
-12.5794, 0.00116, -12.5794, 0.00103
-12.5708, 0.00116, -12.5708, 0.00103
-12.5624, 0.00116, -12.5624, 0.00104
-12.5537, 0.00116, -12.5537, 0.00103
-12.5475, 0.00116, -12.5475, 0.00103
-12.5416, 0.00116, -12.5416, 0.00103
-12.5336, 0.00116, -12.5336, 0.00104
-12.5264, 0.00116, -12.5264, 0.00104
-12.5198, 0.00116, -12.5198, 0.00103
-12.5109, 0.00116, -12.5109, 0.00103
-12.5041, 0.00116, -12.5041, 0.00103
-12.4957, 0.00116, -12.4957, 0.00103
-12.4891, 0.00116, -12.4891, 0.00103
-12.481, 0.00116, -12.481, 0.00103
-12.4729, 0.00116, -12.4729, 0.00103
-12.4657, 0.00116, -12.4657, 0.00103
-12.4573, 0.00116, -12.4573, 0.00103
-12.4522, 0.00116, -12.4522, 0.00103
-12.4463, 0.00116, -12.4463, 0.00103
-12.4381, 0.00116, -12.4381, 0.00103
-12.4295, 0.00116, -12.4295, 0.00103
-12.4226, 0.00116, -12.4226, 0.00103
-12.4153, 0.00115, -12.4153, 0.00103
-12.4069, 0.00116, -12.4069, 0.00103
-12.4002, 0.00116, -12.4002, 0.00103
-12.3925, 0.00116, -12.3925, 0.00103
-12.3849, 0.00115, -12.3849, 0.00103
-12.3802, 0.00116, -12.3802, 0.00103
-12.3734, 0.00116, -12.3734, 0.00103
-12.3637, 0.00116, -12.3637, 0.00103
-12.3551, 0.00115, -12.3551, 0.00103
-12.3492, 0.00115, -12.3492, 0.00103
-12.3403, 0.00116, -12.3403, 0.00103
-12.3327, 0.00115, -12.3327, 0.00103
